Feed,Tcode,TcodeIdx,Mcode,Load,RollLoad,MinMaxLoad
0,T8080,3000,M8,114.0,0.008144047619047618,0.0
0,T8080,3000,M8,12613.0,0.037903571428571425,530.65
0,T8080,3000,M8,23596.5,0.09381428571428573,1313.4
0,T8080,3000,M8,28594.0,0.1616238095238095,2262.733333333333
0,T8080,3000,M8,30868.0,0.23484761904761906,3287.866666666667
0,T8080,3000,M8,26792.5,0.29836785714285713,4177.15
0,T8080,3000,M8,13086.0,0.3292535714285714,4609.55
0,T8080,3000,M8,6187.0,0.34371309523809523,4811.983333333334
0,T8080,3000,M8,3061.0,0.35072976190476185,4910.216666666666
0,T8080,3000,M8,1646.5,0.35437857142857143,4961.3
0,T8080,3000,M8,978.0,0.3564357142857143,4990.1
0,T8080,3000,M8,686.0,0.3577976190476191,5009.166666666667
0,T8080,3000,M8,534.0,0.3587976190476191,5023.166666666667
0,T8080,3000,M8,455.5,0.3596107142857143,5034.55
0,T8080,3000,M8,440.0,0.36038690476190477,5045.416666666667
0,T8080,3000,M8,420.0,0.3611154761904762,5055.616666666667
0,T8080,3000,M8,430.5,0.36186904761904765,5066.166666666667
0,T8080,3000,M8,430.5,0.362622619047619,5076.716666666666
0,T8080,3000,M8,432.0,0.3633797619047619,5087.316666666667
0,T8080,3000,M8,471.5,0.3642309523809524,5099.233333333334
0,T8080,3000,M8,487.5,0.3651202380952381,5111.683333333333
0,T8080,3000,M8,530.0,0.3661107142857143,5125.55
0,T8080,3000,M8,566.5,0.3671880952380952,5140.633333333333
0,T8080,3000,M8,588.5,0.36831785714285714,5156.45
0,T8080,3000,M8,659.5,0.36961666666666665,5174.633333333333
0,T8080,3000,M8,697.0,0.3710047619047619,5194.066666666667
0,T8080,3000,M8,756.0,0.3725333333333333,5215.466666666666
0,T8080,3000,M8,815.0,0.3742011904761905,5238.816666666667
0,T8080,3000,M8,842.0,0.3759345238095238,5263.083333333333
0,T8080,3000,M8,914.0,0.3778392857142857,5289.75
0,T8080,3000,M8,931.0,0.3797845238095238,5316.983333333334
0,T8080,3000,M8,949.5,0.3520142857142857,4928.2
0,T8080,3000,M8,954.0,0.2981035714285714,4173.45
0,T8080,3000,M8,926.0,0.23222738095238096,3251.1833333333334
96,T8080,3000,M8,998.0,0.16110833333333335,2255.516666666667
96,T8080,3000,M8,1192.5,0.10015595238095239,1402.1833333333334
96,T8080,3000,M8,1228.0,0.07192261904761904,1006.9166666666666
96,T8080,3000,M8,1024.0,0.05962976190476191,834.8166666666667
96,T8080,3000,M8,6891.5,0.06875,962.5
96,T8080,3000,M8,20993.0,0.11481309523809524,1607.3833333333334
96,T8080,3000,M8,27409.5,0.1777452380952381,2488.4333333333334
96,T8080,3000,M8,30329.5,0.24832500000000002,3476.55
96,T8080,3000,M3,31333.0,0.3216559523809524,4503.183333333333
96,T8080,3000,M3,23481.0,0.37647857142857144,5270.7
96,T8080,3000,M3,11661.5,0.40319642857142857,5644.75
96,T8080,3000,M3,5457.5,0.4151904761904762,5812.666666666667
96,T8080,3000,M3,2866.5,0.4209904761904762,5893.866666666667
96,T8080,3000,M3,1781.5,0.42420714285714284,5938.9
96,T8080,3000,M3,1324.5,0.4263321428571428,5968.65
96,T8080,3000,M3,1083.0,0.42778809523809525,5989.033333333334
96,T8080,3000,M3,981.5,0.4289642857142857,6005.5
96,T8080,3000,M3,954.5,0.429975,6019.65
96,T8080,3000,M3,952.0,0.43089285714285713,6032.5
96,T8080,3000,M3,1034.5,0.4319547619047619,6047.366666666667
96,T8080,3000,M3,1124.5,0.43306190476190476,6062.866666666667
96,T8080,3000,M3,1281.5,0.43445357142857144,6082.35
96,T8080,3000,M3,1480.0,0.43617738095238096,6106.483333333334
96,T8080,3000,M3,1642.0,0.4381464285714286,6134.05
96,T8080,3000,M3,1817.0,0.44046785714285713,6166.55
96,T8080,3000,M3,2093.5,0.4432761904761905,6205.866666666667
96,T8080,3000,M3,2007.0,0.44583809523809526,6241.733333333334
96,T8080,3000,M3,1616.5,0.4474261904761904,6263.966666666666
96,T8080,3000,M3,1338.0,0.4483404761904762,6276.766666666666
96,T8080,3000,M3,1386.0,0.4494357142857143,6292.1
96,T8080,3000,M3,2235.5,0.4523821428571429,6333.35
96,T8080,3000,M3,2976.0,0.45662857142857144,6392.8
96,T8080,3000,M3,3358.0,0.4617,6463.8
96,T8080,3000,M3,3386.0,0.46732380952380953,6542.533333333334
96,T8080,3000,M3,3352.0,0.4588964285714286,6424.55
96,T8080,3000,M3,3292.0,0.41675119047619047,5834.516666666666
96,T8080,3000,M3,3260.0,0.359252380952381,5029.533333333334
96,T8080,3000,M3,3341.5,0.2949952380952381,4129.933333333333
96,T8080,3000,M3,3892.0,0.22965952380952379,3215.233333333333
96,T8080,3000,M3,5034.0,0.18573809523809526,2600.3333333333335
96,T8080,3000,M3,6385.0,0.173175,2424.45
96,T8080,3000,M3,7392.0,0.17778095238095237,2488.9333333333334
96,T8080,3000,M3,7797.5,0.1895214285714286,2653.3
96,T8080,3000,M3,7869.5,0.20401666666666665,2856.233333333333
96,T8080,3000,M3,7828.5,0.21950238095238095,3073.0333333333333
96,T8080,3000,M3,7832.0,0.23557142857142857,3298.0
325,T8080,3000,M3,7910.5,0.25206904761904764,3528.9666666666667
325,T8080,3000,M3,8020.5,0.26889285714285716,3764.5
325,T8080,3000,M3,8245.0,0.2862571428571429,4007.6
325,T8080,3000,M3,8472.5,0.3039666666666667,4255.533333333334
325,T8080,3000,M3,8609.5,0.32178809523809526,4505.033333333334
325,T8080,3000,M3,8713.0,0.33948214285714284,4752.75
325,T8080,3000,M3,8735.0,0.35675595238095237,4994.583333333333
325,T8080,3000,M3,8755.5,0.3736928571428571,5231.7
325,T8080,3000,M3,8777.5,0.39026547619047613,5463.716666666666
325,T8080,3000,M3,8872.0,0.40640476190476194,5689.666666666667
325,T8080,3000,M3,9071.5,0.42322499999999996,5925.15
325,T8080,3000,M3,9091.5,0.441022619047619,6174.316666666667
325,T8080,3000,M3,9358.0,0.46011785714285713,6441.65
325,T8080,3000,M3,9409.5,0.4792214285714286,6709.1
325,T8080,3000,M3,8246.5,0.4935333333333333,6909.466666666666
325,T8080,3000,M3,6330.5,0.5015202380952382,7021.283333333334
325,T8080,3000,M3,5366.0,0.5063011904761905,7088.216666666666
325,T8080,3000,M3,5133.5,0.5104619047619048,7146.466666666666
325,T8080,3000,M3,5336.5,0.5151869047619048,7212.616666666667
325,T8080,3000,M3,5683.5,0.5208809523809523,7292.333333333333
325,T8080,3000,M3,6084.5,0.5276059523809524,7386.483333333334
325,T8080,3000,M3,6265.0,0.5345666666666666,7483.933333333333
325,T8080,3000,M3,6194.0,0.5400476190476191,7560.666666666667
325,T8080,3000,M3,5889.5,0.5420845238095238,7589.183333333333
325,T8080,3000,M3,5607.0,0.5402321428571428,7563.25
325,T8080,3000,M3,5392.5,0.5354714285714286,7496.6
325,T8080,3000,M3,5317.5,0.5295666666666666,7413.933333333333
325,T8080,3000,M3,5303.0,0.5234559523809523,7328.383333333333
325,T8080,3000,M3,5392.0,0.5176547619047619,7247.166666666667
