Feed,Tcode,TcodeIdx,Mcode,Load,RollLoad,MinMaxLoad
0,T0000,0,M333,116.0,0.008289285714285714,0.0
0,T0000,0,M333,7643.0,0.026210714285714285,366.95
0,T0000,0,M333,21335.0,0.07673214285714286,1074.25
0,T0000,0,M333,27565.0,0.14208690476190478,1989.2166666666667
0,T0000,0,M333,30400.0,0.21419166666666667,2998.6833333333334
0,T0000,0,M333,30829.0,0.2873178571428571,4022.45
0,T0000,0,M333,18424.5,0.3309095238095238,4632.733333333334
0,T0000,0,M333,8564.5,0.35102500000000003,4914.35
0,T0000,0,M333,4132.0,0.36058690476190475,5048.216666666666
0,T0000,0,M333,2142.5,0.36541190476190477,5115.766666666666
0,T0000,0,M333,1206.0,0.36800714285714287,5152.1
0,T0000,0,M333,799.5,0.3696345238095238,5174.883333333333
0,T0000,0,M333,579.5,0.3707380952380952,5190.333333333333
0,T0000,0,M333,489.5,0.37162738095238096,5202.783333333334
0,T0000,0,M333,455.5,0.3724357142857143,5214.1
0,T0000,0,M333,416.5,0.3731511904761905,5224.116666666667
0,T0000,0,M333,434.0,0.3739083333333333,5234.716666666666
0,T0000,0,M333,421.0,0.3746345238095238,5244.883333333333
0,T0000,0,M333,443.0,0.3754130952380953,5255.783333333334
0,T0000,0,M333,479.5,0.3762785714285714,5267.9
0,T0000,0,M333,474.5,0.37713214285714286,5279.85
96,T0000,0,M333,528.0,0.3781130952380952,5293.583333333333
96,T0000,0,M333,539.0,0.3791202380952381,5307.683333333333
96,T0000,0,M333,590.0,0.3802488095238095,5323.483333333334
96,T0000,0,M333,665.0,0.3815559523809524,5341.783333333334
96,T0000,0,M333,685.0,0.3829095238095238,5360.733333333334
96,T0000,0,M333,781.0,0.38449285714285714,5382.9
96,T8080,3000,M333,827.0,0.3861845238095238,5406.583333333333
96,T8080,3000,M333,897.0,0.38804404761904765,5432.616666666667
96,T8080,3000,M3,979.0,0.3900976190476191,5461.366666666667
96,T8080,3000,M3,973.5,0.3921392857142857,5489.95
96,T8080,3000,M3,1023.0,0.376377380952381,5269.283333333334
96,T8080,3000,M3,1005.0,0.32797261904761904,4591.616666666667
96,T8080,3000,M3,995.5,0.26471190476190476,3705.9666666666667
96,T8080,3000,M3,999.0,0.1947095238095238,2725.9333333333334
96,T8080,3000,M3,936.5,0.12353690476190476,1729.5166666666667
96,T8080,3000,M3,944.0,0.08191666666666667,1146.8333333333333
96,T8080,3000,M3,893.0,0.06365119047619047,891.1166666666667
96,T8080,3000,M3,3812.0,0.06288928571428572,880.45
96,T8080,3000,M3,18068.5,0.10080833333333333,1411.3166666666666
96,T8080,3000,M3,26079.0,0.1600297619047619,2240.4166666666665
96,T8080,3000,M3,29723.5,0.22889642857142858,3204.55
96,T8080,3000,M3,31382.0,0.3022357142857143,4231.3
96,T8080,3000,M3,29416.0,0.3711083333333333,5195.516666666666
96,T8080,3000,M3,17540.5,0.41178690476190477,5765.016666666666
96,T8080,3000,M3,8278.5,0.43050595238095235,6027.083333333333
96,T8080,3000,M3,4037.5,0.43908571428571425,6147.2
96,T8080,3000,M3,2287.5,0.4435297619047619,6209.416666666667
96,T8080,3000,M3,1579.5,0.4462357142857143,6247.3
96,T8080,3000,M3,1230.0,0.44802261904761903,6272.316666666667
96,T8080,3000,M3,1066.5,0.4494321428571429,6292.05
96,T8080,3000,M3,1023.0,0.4506107142857143,6308.55
96,T8080,3000,M3,981.5,0.45166428571428574,6323.3
96,T8080,3000,M3,1035.5,0.452725,6338.15
96,T8080,3000,M3,1127.0,0.45382500000000003,6353.55
96,T8080,3000,M3,1269.5,0.4552166666666667,6373.033333333334
96,T8080,3000,M3,1521.5,0.45697976190476186,6397.716666666666
96,T8080,3000,M3,1725.5,0.45911904761904765,6427.666666666667
96,T8080,3000,M3,2149.5,0.46210119047619047,6469.416666666667
96,T8080,3000,M3,2657.5,0.46609761904761904,6525.366666666667
96,T8080,3000,M3,2780.0,0.4703988095238095,6585.583333333333
96,T8080,3000,M3,2102.0,0.47296785714285716,6621.55
96,T8080,3000,M3,1555.5,0.4742785714285714,6639.9
96,T8080,3000,M3,1377.5,0.47518809523809524,6652.633333333333
96,T8080,3000,M3,2028.0,0.47763809523809525,6686.933333333333
96,T8080,3000,M3,2837.5,0.4821642857142857,6750.3
96,T8080,3000,M3,3399.0,0.4880095238095238,6832.133333333333
96,T8080,3000,M3,3620.5,0.49450357142857143,6923.05
96,T8080,3000,M3,3650.0,0.4941178571428571,6917.65
302,T8080,3000,M3,3613.0,0.4597,6435.8
302,T8080,3000,M3,3518.0,0.4059833333333333,5683.766666666666
302,T8080,3000,M3,3506.0,0.34356071428571433,4809.85
302,T8080,3000,M3,4182.5,0.2788,3903.2
302,T8080,3000,M3,6023.0,0.22310238095238097,3123.4333333333334
302,T8080,3000,M3,7833.0,0.1999892857142857,2799.85
302,T8080,3000,M3,8955.0,0.2016,2822.4
302,T8080,3000,M3,9313.5,0.21416190476190478,2998.266666666667
302,T8080,3000,M3,9322.5,0.2309119047619048,3232.766666666667
302,T8080,3000,M3,9173.0,0.24899166666666667,3485.883333333333
302,T8080,3000,M3,9139.5,0.2678238095238095,3749.5333333333333
302,T8080,3000,M3,9292.5,0.2874095238095238,4023.733333333333
302,T8080,3000,M3,9518.0,0.30763571428571423,4306.9
302,T8080,3000,M3,9781.5,0.32858809523809523,4600.233333333334
302,T8080,3000,M3,10037.0,0.35002023809523813,4900.283333333334
302,T8080,3000,M3,10158.0,0.371522619047619,5201.316666666667
302,T8080,3000,M3,10193.5,0.39277023809523814,5498.783333333334
302,T8080,3000,M3,10229.5,0.4135035714285714,5789.05
302,T8080,3000,M3,10225.0,0.4337404761904762,6072.366666666667
302,T8080,3000,M3,10268.5,0.45307142857142857,6343.0
302,T8080,3000,M3,10370.5,0.4714357142857143,6600.1
302,T8080,3000,M3,10603.0,0.49006190476190475,6860.866666666667
302,T8080,3000,M3,10692.5,0.5105154761904762,7147.216666666666
302,T8080,3000,M3,10913.0,0.5327952380952381,7459.133333333333
302,T8080,3000,M3,11173.0,0.5561178571428571,7785.65
302,T8080,3000,M3,10441.5,0.57615,8066.1
302,T8080,3000,M3,8331.5,0.5892309523809524,8249.233333333334
302,T8080,3000,M3,6885.5,0.597532142857143,8365.45
302,T8080,3000,M3,6481.5,0.6043440476190477,8460.816666666668
302,T8080,3000,M3,6644.0,0.6114726190476191,8560.616666666667
302,T8080,3000,M3,7093.0,0.6197583333333333,8676.616666666667
302,T8080,3000,M3,7585.5,0.6294428571428572,8812.2
302,T8080,3000,M3,7905.0,0.6399166666666667,8958.833333333334
302,T8080,3000,M3,7834.0,0.6486107142857143,9080.55
302,T8080,3000,M3,7483.5,0.6520880952380953,9129.233333333334
302,T8080,3000,M3,7081.5,0.6502988095238095,9104.183333333332
302,T8080,3000,M3,6817.0,0.6452083333333333,9032.916666666666
302,T8080,3000,M3,6673.5,0.638922619047619,8944.916666666666
302,T8080,3000,M3,6655.5,0.6325726190476191,8856.016666666666
302,T8080,3000,M3,6738.0,0.626775,8774.85
302,T8080,3000,M3,6910.5,0.6214678571428571,8700.55
302,T8080,3000,M3,7046.5,0.6161202380952381,8625.683333333332
302,T8080,3000,M3,7085.5,0.6103285714285714,8544.6
302,T8080,3000,M3,6984.0,0.6036678571428572,8451.35
302,T8080,3000,M3,6800.5,0.5959619047619048,8343.466666666667
302,T8080,3000,M3,6553.5,0.5873797619047619,8223.316666666668
302,T8080,3000,M3,6331.5,0.5781845238095238,8094.583333333333
302,T8080,3000,M3,6188.5,0.5685630952380952,7959.883333333333
