Feed,Tcode,TcodeIdx,Mcode,Load,RollLoad,MinMaxLoad
0,T8080,3000,M8,1206.0,0.0113,0.0
0,T8080,3000,M8,15553.5,0.04803928571428571,672.55
0,T8080,3000,M8,24935.0,0.10711785714285715,1499.65
0,T8080,3000,M8,29203.0,0.17635714285714285,2469.0
0,T8080,3000,M8,31145.5,0.25022261904761905,3503.116666666667
0,T8080,3000,M8,23915.0,0.30687261904761903,4296.216666666666
0,T8080,3000,M8,11274.5,0.33342619047619043,4667.966666666666
0,T8080,3000,M8,5358.0,0.34589285714285717,4842.5
0,T8080,3000,M8,2692.5,0.35201309523809526,4928.183333333333
0,T8080,3000,M8,1464.5,0.3552095238095238,4972.933333333333
0,T8080,3000,M8,891.5,0.35704166666666665,4998.583333333333
0,T8080,3000,M8,640.5,0.35827619047619047,5015.866666666667
0,T8080,3000,M8,499.5,0.35917499999999997,5028.45
0,T8080,3000,M8,452.5,0.35996071428571424,5039.45
0,T8080,3000,M8,424.5,0.36068095238095244,5049.533333333334
0,T8080,3000,M8,406.5,0.36135833333333334,5059.016666666666
0,T8080,3000,M8,423.0,0.36207500000000004,5069.05
0,T8080,3000,M8,415.5,0.3627738095238095,5078.833333333333
0,T8080,3000,M8,445.5,0.36354404761904763,5089.616666666667
0,T8080,3000,M8,466.0,0.36436309523809524,5101.083333333333
0,T8080,3000,M8,482.0,0.36522023809523807,5113.083333333333
0,T8080,3000,M8,531.5,0.36619523809523813,5126.733333333334
0,T8080,3000,M8,553.0,0.3672214285714286,5141.1
0,T8080,3000,M8,606.5,0.368375,5157.25
0,T8080,3000,M8,654.0,0.3696416666666667,5174.983333333334
0,T8080,3000,M8,688.5,0.3709904761904762,5193.866666666667
0,T8080,3000,M8,762.5,0.37251547619047615,5215.216666666666
0,T8080,3000,M8,799.5,0.3741285714285714,5237.8
0,T8080,3000,M8,857.0,0.37587857142857145,5262.3
0,T8080,3000,M8,900.0,0.3777309523809524,5288.233333333334
0,T8080,3000,M8,909.5,0.377025,5278.35
0,T8080,3000,M8,939.5,0.3422297619047619,4791.216666666666
0,T8080,3000,M8,926.0,0.2850654761904762,3990.9166666666665
96,T8080,3000,M8,972.0,0.21784880952380953,3049.883333333333
96,T8080,3000,M8,1131.0,0.14638571428571429,2049.4
96,T8080,3000,M8,1300.0,0.09254047619047619,1295.5666666666666
96,T8080,3000,M8,1225.0,0.06861309523809524,960.5833333333334
96,T8080,3000,M8,1003.5,0.05824523809523809,815.4333333333333
96,T8080,3000,M8,10677.5,0.07725714285714286,1081.6
96,T8080,3000,M8,22715.5,0.12785476190476192,1789.9666666666667
96,T8080,3000,M8,28193.5,0.19285952380952381,2700.0333333333333
96,T8080,3000,M3,30686.0,0.2643964285714286,3701.55
96,T8080,3000,M3,30777.0,0.3364857142857143,4710.8
96,T8080,3000,M3,20649.5,0.38457380952380954,5384.033333333334
96,T8080,3000,M3,9920.0,0.4071821428571429,5700.55
96,T8080,3000,M3,4691.5,0.4173845238095238,5843.383333333333
96,T8080,3000,M3,2549.0,0.42244642857142856,5914.25
96,T8080,3000,M3,1638.5,0.42535833333333334,5955.016666666666
96,T8080,3000,M3,1242.5,0.4272559523809524,5981.583333333333
96,T8080,3000,M3,1073.5,0.42870238095238095,6001.833333333333
96,T8080,3000,M3,965.0,0.42985238095238093,6017.933333333333
96,T8080,3000,M3,947.5,0.43084285714285714,6031.8
96,T8080,3000,M3,961.5,0.4318154761904762,6045.416666666667
96,T8080,3000,M3,1039.0,0.43284523809523806,6059.833333333333
96,T8080,3000,M3,1172.0,0.4340785714285715,6077.1
96,T8080,3000,M3,1320.0,0.4355821428571428,6098.15
96,T8080,3000,M3,1558.5,0.437477380952381,6124.683333333333
96,T8080,3000,M3,1977.0,0.4402809523809524,6163.933333333333
96,T8080,3000,M3,2398.5,0.44395119047619047,6215.316666666667
96,T8080,3000,M3,2723.0,0.44829166666666664,6276.083333333333
96,T8080,3000,M3,2230.5,0.4514369047619048,6320.116666666667
96,T8080,3000,M3,1605.5,0.45302261904761904,6342.316666666667
96,T8080,3000,M3,1305.0,0.45392499999999997,6354.95
96,T8080,3000,M3,1460.0,0.4550869047619047,6371.216666666666
96,T8080,3000,M3,2347.0,0.45798214285714284,6411.75
96,T8080,3000,M3,3012.5,0.4620595238095238,6468.833333333333
96,T8080,3000,M3,3374.5,0.467177380952381,6540.483333333334
96,T8080,3000,M3,3466.0,0.4730404761904762,6622.566666666667
96,T8080,3000,M3,3405.0,0.455725,6380.15
96,T8080,3000,M3,3332.0,0.40957380952380956,5734.033333333334
96,T8080,3000,M3,3298.5,0.3503,4904.2
96,T8080,3000,M3,3403.0,0.2853404761904762,3994.766666666667
96,T8080,3000,M3,4292.0,0.22228095238095238,3111.9333333333334
96,T8080,3000,M3,5422.0,0.186025,2604.35
96,T8080,3000,M3,6686.5,0.17832619047619047,2496.5666666666666
96,T8080,3000,M3,7700.5,0.1854904761904762,2596.866666666667
96,T8080,3000,M3,8071.5,0.1986392857142857,2780.95
96,T8080,3000,M3,8073.0,0.21395952380952382,2995.4333333333334
96,T8080,3000,M3,8007.0,0.23006547619047618,3220.9166666666665
322,T8080,3000,M3,8016.5,0.24659642857142858,3452.35
322,T8080,3000,M3,8138.0,0.263675,3691.45
322,T8080,3000,M3,8321.0,0.28123095238095236,3937.233333333333
322,T8080,3000,M3,8505.5,0.29919285714285715,4188.7
322,T8080,3000,M3,8679.5,0.3173845238095238,4443.383333333333
322,T8080,3000,M3,8816.0,0.3355845238095238,4698.183333333333
322,T8080,3000,M3,8897.5,0.3536261904761905,4950.766666666666
322,T8080,3000,M3,8970.0,0.37127261904761905,5197.816666666667
322,T8080,3000,M3,9008.0,0.38801309523809524,5432.183333333333
322,T8080,3000,M3,9085.5,0.40393452380952377,5655.083333333333
322,T8080,3000,M3,9144.5,0.4192238095238095,5869.133333333333
322,T8080,3000,M3,9300.5,0.43605714285714287,6104.8
322,T8080,3000,M3,9382.0,0.45457261904761903,6364.016666666666
322,T8080,3000,M3,9621.5,0.47437380952380953,6641.233333333334
322,T8080,3000,M3,9527.5,0.49358214285714286,6910.15
322,T8080,3000,M3,8026.0,0.5071035714285714,7099.45
322,T8080,3000,M3,6241.0,0.5147904761904761,7207.066666666667
322,T8080,3000,M3,5439.0,0.5197059523809524,7275.883333333333
322,T8080,3000,M3,5338.5,0.5241642857142857,7338.3
322,T8080,3000,M3,5605.0,0.5294023809523809,7411.633333333333
322,T8080,3000,M3,5999.5,0.5357535714285715,7500.55
322,T8080,3000,M3,6331.5,0.542975,7601.65
322,T8080,3000,M3,6450.0,0.5502297619047619,7703.216666666666
322,T8080,3000,M3,6302.0,0.5550154761904762,7770.216666666666
322,T8080,3000,M3,6008.5,0.5564119047619047,7789.766666666666
322,T8080,3000,M3,5709.5,0.5540857142857143,7757.2
322,T8080,3000,M3,5523.5,0.548902380952381,7684.633333333333
322,T8080,3000,M3,5451.5,0.5426642857142857,7597.3
322,T8080,3000,M3,5485.0,0.536502380952381,7511.033333333334
322,T8080,3000,M3,5564.0,0.5306857142857143,7429.6
322,T8080,3000,M3,5681.0,0.525125,7351.75
