Feed,Tcode,TcodeIdx,Mcode,Load,RollLoad,MinMaxLoad
0,T8080,3000,M20,132.0,0.009434523809523811,0.0
0,T8080,3000,M20,3019.0,0.016308333333333334,228.31666666666666
0,T8080,3000,M3,17596.5,0.05788928571428572,810.45
0,T8080,3000,M3,25864.0,0.11915476190476192,1668.1666666666667
0,T8080,3000,M3,29626.0,0.18937857142857145,2651.3
0,T8080,3000,M3,31310.0,0.26361190476190477,3690.5666666666666
0,T8080,3000,M3,21081.0,0.3134904761904762,4388.866666666667
0,T8080,3000,M3,9831.5,0.33658333333333335,4712.166666666667
0,T8080,3000,M3,4743.5,0.34756309523809525,4865.883333333333
0,T8080,3000,M3,2404.0,0.35297261904761906,4941.616666666667
0,T8080,3000,M3,1334.5,0.3558345238095238,4981.683333333333
0,T8080,3000,M3,845.0,0.35753214285714285,5005.45
0,T8080,3000,M3,596.5,0.35863809523809526,5020.933333333333
0,T8080,3000,M3,507.5,0.35953214285714286,5033.45
0,T8080,3000,M3,440.5,0.3602666666666667,5043.733333333334
0,T8080,3000,M3,422.0,0.3609571428571428,5053.4
0,T8080,3000,M3,429.0,0.3616642857142857,5063.3
0,T8080,3000,M3,410.5,0.36232738095238093,5072.583333333333
0,T8080,3000,M3,446.5,0.3630761904761905,5083.066666666667
0,T8080,3000,M3,441.0,0.3638107142857143,5093.35
0,T8080,3000,M3,465.0,0.3646035714285714,5104.45
0,T8080,3000,M3,507.5,0.365497619047619,5116.966666666666
0,T8080,3000,M3,507.5,0.36639166666666667,5129.483333333334
0,T8080,3000,M3,578.5,0.3674547619047619,5144.366666666667
0,T8080,3000,M3,603.5,0.3685773809523809,5160.083333333333
0,T8080,3000,M3,652.0,0.3698154761904762,5177.416666666667
0,T8080,3000,M3,726.0,0.37122976190476187,5197.216666666666
0,T8080,3000,M3,738.0,0.37267261904761906,5217.416666666667
0,T8080,3000,M3,824.5,0.3743214285714286,5240.5
0,T8080,3000,M3,858.0,0.37605,5264.7
0,T8080,3000,M3,900.5,0.3778797619047619,5290.316666666667
0,T8080,3000,M3,974.0,0.37301071428571425,5222.15
0,T8080,3000,M3,1002.0,0.3335,4669.0
0,T8080,3000,M3,1236.5,0.27486309523809527,3848.0833333333335
0,T8080,3000,M3,1554.0,0.208025,2912.35
0,T8080,3000,M3,1937.5,0.13809047619047618,1933.2666666666667
0,T8080,3000,M3,2093.5,0.09288214285714286,1300.35
0,T8080,3000,M3,1586.0,0.07325,1025.5
0,T8080,3000,M3,1163.0,0.064725,906.15
0,T8080,3000,M3,13381.0,0.09086071428571428,1272.05
5518,T8080,3000,M3,23946.0,0.14469761904761905,2025.7666666666667
5518,T8080,3000,M3,28753.0,0.21114523809523808,2956.0333333333333
