Feed,Tcode,TcodeIdx,Mcode,Load,RollLoad,MinMaxLoad
0,T0000,0,M333,279.5,0.009365476190476191,0.0
0,T0000,0,M333,14437.0,0.043439285714285715,608.15
0,T0000,0,M333,24426.5,0.10129761904761905,1418.1666666666667
0,T0000,0,M333,28972.0,0.16997857142857142,2379.7
0,T0000,0,M333,31040.5,0.2435845238095238,3410.1833333333334
0,T0000,0,M333,24940.5,0.30266666666666664,4237.333333333333
0,T0000,0,M333,11848.0,0.33057619047619047,4628.066666666667
0,T0000,0,M333,5634.5,0.3436916666666667,4811.683333333333
0,T0000,0,M333,2820.5,0.35010714285714284,4901.5
0,T0000,0,M333,1535.0,0.35346190476190475,4948.466666666666
0,T0000,0,M333,921.5,0.3553559523809524,4974.983333333334
0,T0000,0,M333,647.5,0.35659761904761905,4992.366666666667
0,T0000,0,M333,513.5,0.35752023809523814,5005.283333333334
0,T0000,0,M333,452.0,0.35829642857142857,5016.15
0,T0000,0,M333,432.5,0.3590261904761905,5026.366666666667
0,T0000,0,M333,407.0,0.3596952380952381,5035.733333333334
0,T0000,0,M333,421.0,0.360397619047619,5045.566666666667
0,T0000,0,M333,431.0,0.3611238095238095,5055.733333333334
0,T0000,0,M333,445.5,0.3618845238095238,5066.383333333333
442,T0000,0,M333,472.0,0.36270833333333335,5077.916666666667
442,T0000,0,M333,476.0,0.36354166666666665,5089.583333333333
442,T0000,0,M333,518.5,0.3644761904761905,5102.666666666667
442,T0000,0,M333,558.5,0.36550595238095235,5117.083333333333
442,T0000,0,M333,596.5,0.36662619047619044,5132.766666666666
442,T0000,0,M333,659.0,0.3678952380952381,5150.533333333334
442,T8080,3000,M333,690.5,0.3692392857142857,5169.35
442,T8080,3000,M333,755.5,0.3707380952380952,5190.333333333333
442,T8080,3000,M3,813.5,0.372375,5213.25
442,T8080,3000,M3,848.0,0.37409404761904763,5237.316666666667
442,T8080,3000,M3,900.0,0.3759369047619048,5263.116666666667
442,T8080,3000,M3,903.0,0.3774214285714285,5283.9
442,T8080,3000,M3,925.5,0.34525119047619046,4833.516666666666
442,T8080,3000,M3,939.0,0.28932857142857143,4050.6
442,T8080,3000,M3,934.5,0.22257261904761907,3116.016666666667
442,T8080,3000,M3,1007.0,0.15106428571428573,2114.9
442,T8080,3000,M3,1199.5,0.09453809523809524,1323.5333333333333
442,T8080,3000,M3,1204.5,0.06919642857142858,968.75
442,T8080,3000,M3,1005.0,0.058173809523809523,814.4333333333333
442,T8080,3000,M3,9237.0,0.07345119047619048,1028.3166666666666
442,T8080,3000,M3,22060.5,0.12232142857142857,1712.5
442,T8080,3000,M3,27895.5,0.1865452380952381,2611.633333333333
442,T8080,3000,M3,30550.5,0.25774285714285716,3608.4
442,T8080,3000,M3,31038.5,0.33042142857142853,4625.9
442,T8080,3000,M3,21696.5,0.38100357142857144,5334.05
442,T8080,3000,M3,10534.0,0.40505476190476186,5670.766666666666
442,T8080,3000,M3,4971.5,0.41592261904761907,5822.916666666667
442,T8080,3000,M3,2667.5,0.4212714285714286,5897.8
442,T8080,3000,M3,1690.0,0.4242690476190476,5939.766666666666
442,T8080,3000,M3,1276.0,0.4262464285714286,5967.45
442,T8080,3000,M3,1061.5,0.42765000000000003,5987.1
442,T8080,3000,M3,970.0,0.42882619047619047,6003.566666666667
442,T8080,3000,M3,948.5,0.42984999999999995,6017.9
442,T8080,3000,M3,956.5,0.4307976190476191,6031.166666666667
442,T8080,3000,M3,1040.0,0.4318535714285714,6045.95
442,T8080,3000,M3,1140.5,0.433,6062.0
442,T8080,3000,M3,1305.0,0.43446309523809523,6082.483333333334
442,T8080,3000,M3,1509.5,0.43625833333333336,6107.616666666667
442,T8080,3000,M3,1658.0,0.4382690476190476,6135.766666666666
442,T8080,3000,M3,1707.5,0.44031547619047623,6164.416666666667
442,T8080,3000,M3,1865.0,0.4426130952380952,6196.583333333333
442,T8080,3000,M3,1855.0,0.4448797619047619,6228.316666666667
442,T8080,3000,M3,1530.5,0.44632023809523813,6248.483333333334
442,T8080,3000,M3,1315.5,0.4472166666666667,6261.033333333334
442,T8080,3000,M3,1467.0,0.44848452380952386,6278.783333333334
442,T8080,3000,M3,2372.5,0.4517357142857143,6324.3
295,T8080,3000,M3,3041.5,0.45612142857142857,6385.7
