Feed,Tcode,TcodeIdx,Mcode,Load,RollLoad,MinMaxLoad
0,T0000,0,M333,121.5,0.008707142857142858,0.0
0,T0000,0,M333,4220.5,0.01846666666666667,258.53333333333336
0,T0000,0,M333,18959.5,0.06331904761904762,886.4666666666667
0,T0000,0,M333,26484.0,0.1260857142857143,1765.2
0,T0000,0,M333,29908.5,0.1970059523809524,2758.0833333333335
0,T0000,0,M333,31121.0,0.2708130952380952,3791.383333333333
0,T0000,0,M333,19522.0,0.31700357142857144,4438.05
0,T0000,0,M333,9098.5,0.33837619047619044,4737.266666666666
0,T0000,0,M333,4401.0,0.3485642857142857,4879.9
0,T0000,0,M333,2246.5,0.353622619047619,4950.716666666666
0,T0000,0,M333,1251.5,0.3563119047619048,4988.366666666667
0,T0000,0,M333,801.5,0.3579297619047619,5011.016666666666
0,T0000,0,M333,576.0,0.35901071428571424,5026.15
0,T0000,0,M333,491.0,0.3598892857142857,5038.45
0,T0000,0,M333,435.0,0.3606345238095238,5048.883333333333
0,T0000,0,M333,411.5,0.361325,5058.55
0,T0000,0,M333,419.0,0.36203214285714286,5068.45
0,T0000,0,M333,410.5,0.3627190476190476,5078.066666666667
0,T0000,0,M333,438.0,0.3634714285714286,5088.6
514,T0000,0,M333,442.0,0.3642345238095238,5099.283333333334
514,T0000,0,M333,455.5,0.3650285714285714,5110.4
514,T0000,0,M333,501.0,0.3659309523809524,5123.033333333334
514,T0000,0,M333,519.0,0.36687619047619047,5136.266666666666
514,T0000,0,M333,578.0,0.3679619047619047,5151.466666666666
514,T0000,0,M333,615.0,0.36913571428571423,5167.9
514,T8080,3000,M333,652.0,0.37039761904761903,5185.566666666667
514,T8080,3000,M333,729.5,0.3718440476190476,5205.816666666667
514,T8080,3000,M3,762.5,0.37336904761904766,5227.166666666667
514,T8080,3000,M3,830.0,0.3750559523809524,5250.783333333334
514,T8080,3000,M3,869.5,0.3768357142857143,5275.7
514,T8080,3000,M3,888.0,0.3786607142857143,5301.25
514,T8080,3000,M3,937.0,0.37084285714285714,5191.8
514,T8080,3000,M3,932.0,0.32792023809523807,4590.883333333333
514,T8080,3000,M3,965.0,0.2671607142857143,3740.25
514,T8080,3000,M3,982.5,0.19828928571428572,2776.05
514,T8080,3000,M3,1044.0,0.12667738095238096,1773.4833333333333
514,T8080,3000,M3,1189.5,0.08302857142857144,1162.4
514,T8080,3000,M3,1021.0,0.06379642857142857,893.15
514,T8080,3000,M3,1173.5,0.056111904761904766,785.5666666666667
514,T8080,3000,M3,15038.5,0.08656904761904761,1211.9666666666667
514,T8080,3000,M3,24700.0,0.1423988095238095,1993.5833333333333
514,T8080,3000,M3,29096.5,0.20976785714285714,2936.75
514,T8080,3000,M3,31096.5,0.2824357142857143,3954.1
514,T8080,3000,M3,29419.0,0.35131190476190477,4918.366666666667
514,T8080,3000,M3,17455.0,0.3918357142857143,5485.7
514,T8080,3000,M3,8189.0,0.41035357142857143,5744.95
514,T8080,3000,M3,4003.5,0.4188880952380952,5864.433333333333
514,T8080,3000,M3,2253.5,0.4232761904761905,5925.866666666667
514,T8080,3000,M3,1523.0,0.42585952380952385,5962.033333333334
514,T8080,3000,M3,1190.0,0.4276404761904762,5986.966666666666
514,T8080,3000,M3,1022.0,0.42898928571428574,6005.85
514,T8080,3000,M3,976.5,0.43012142857142854,6021.7
514,T8080,3000,M3,935.0,0.43111190476190475,6035.566666666667
514,T8080,3000,M3,983.5,0.4320773809523809,6049.083333333333
514,T8080,3000,M3,1063.5,0.43314523809523814,6064.033333333334
514,T8080,3000,M3,1180.5,0.4344035714285714,6081.65
514,T8080,3000,M3,1380.5,0.43595357142857144,6103.35
514,T8080,3000,M3,1607.0,0.4379642857142857,6131.5
514,T8080,3000,M3,2056.0,0.44088333333333335,6172.366666666667
514,T8080,3000,M3,2509.5,0.44478809523809526,6227.033333333334
514,T8080,3000,M3,2727.0,0.44916666666666666,6288.333333333333
514,T8080,3000,M3,2141.0,0.4520333333333333,6328.466666666666
514,T8080,3000,M3,1535.5,0.45347023809523807,6348.583333333333
514,T8080,3000,M3,1265.5,0.4541857142857143,6358.6
514,T8080,3000,M3,1729.0,0.45596309523809525,6383.483333333334
294,T8080,3000,M3,2576.0,0.4596107142857143,6434.55
294,T8080,3000,M3,3139.0,0.46425238095238097,6499.533333333334
294,T8080,3000,M3,3378.5,0.4698654761904762,6578.116666666667
294,T8080,3000,M3,3446.5,0.4752773809523809,6653.883333333333
294,T8080,3000,M3,3415.0,0.447602380952381,6266.433333333333
294,T8080,3000,M3,3320.5,0.39669880952380954,5553.783333333334
294,T8080,3000,M3,3309.0,0.3353,4694.2
294,T8080,3000,M3,3675.0,0.27001071428571427,3780.15
294,T8080,3000,M3,5051.0,0.21199166666666666,2967.883333333333
294,T8080,3000,M3,6742.0,0.1864845238095238,2610.7833333333333
294,T8080,3000,M3,8099.5,0.1862714285714286,2607.8
294,T8080,3000,M3,8690.0,0.1974297619047619,2764.016666666667
294,T8080,3000,M3,8748.5,0.21289404761904762,2980.516666666667
294,T8080,3000,M3,8648.5,0.22985952380952382,3218.0333333333333
294,T8080,3000,M3,8688.0,0.24771190476190477,3467.9666666666667
294,T8080,3000,M3,8808.5,0.2662511904761905,3727.516666666667
294,T8080,3000,M3,8983.0,0.28531428571428574,3994.4
294,T8080,3000,M3,9173.0,0.30492857142857144,4269.0
294,T8080,3000,M3,9375.5,0.3249095238095238,4548.733333333334
294,T8080,3000,M3,9522.5,0.34504999999999997,4830.7
294,T8080,3000,M3,9616.5,0.3651357142857143,5111.9
294,T8080,3000,M3,9704.0,0.38495357142857145,5389.35
