Feed,Tcode,TcodeIdx,Mcode,Load,RollLoad,MinMaxLoad
0,T0000,0,M24,1670.5,0.011852380952380953,0.0
0,T0000,0,M24,16083.5,0.04987380952380952,698.2333333333333
0,T0000,0,M24,25175.5,0.10954404761904761,1533.6166666666666
0,T0000,0,M24,29312.5,0.17906428571428573,2506.9
0,T0000,0,M24,31195.5,0.2530678571428571,3542.95
0,T0000,0,M24,23132.5,0.30787261904761903,4310.216666666666
0,T0000,0,M24,10841.5,0.3334142857142857,4667.8
0,T0000,0,M24,5173.5,0.3454607142857143,4836.45
0,T0000,0,M24,2605.5,0.3513928571428571,4919.5
0,T0000,0,M24,1417.5,0.35449642857142855,4962.95
0,T0000,0,M24,884.0,0.3563297619047619,4988.616666666667
0,T0000,0,M24,624.5,0.3575452380952381,5005.633333333333
0,T0000,0,M24,506.0,0.35847738095238096,5018.683333333333
0,T0000,0,M24,447.5,0.3592714285714286,5029.8
0,T0000,0,M24,412.5,0.35998214285714286,5039.75
0,T0000,0,M24,413.0,0.3606940476190476,5049.716666666666
0,T0000,0,M24,408.5,0.3613952380952381,5059.533333333334
0,T0000,0,M24,422.5,0.3621297619047619,5069.816666666667
0,T0000,0,M24,440.5,0.3629071428571428,5080.7
0,T0000,0,M24,452.5,0.36371309523809525,5091.983333333334
0,T0000,0,M24,490.5,0.36460952380952383,5104.533333333334
0,T0000,0,M24,515.5,0.3655654761904762,5117.916666666667
0,T0000,0,M24,553.5,0.36661190476190475,5132.566666666667
0,T0000,0,M24,595.5,0.36775833333333335,5148.616666666667
96,T0000,0,M24,631.5,0.3689904761904762,5165.866666666667
96,T0000,0,M24,696.0,0.37037619047619047,5185.266666666666
96,T0000,0,M24,744.5,0.371877380952381,5206.283333333334
96,T0000,0,M24,799.0,0.37350833333333333,5229.116666666667
96,T0000,0,M24,850.5,0.3752619047619048,5253.666666666667
96,T0000,0,M24,880.5,0.3770869047619047,5279.216666666666
96,T8080,3000,M24,916.0,0.3752904761904762,5254.066666666667
96,T8080,3000,M24,918.0,0.3391821428571429,4748.55
96,T8080,3000,M3,934.5,0.2814654761904762,3940.516666666667
96,T8080,3000,M3,1092.5,0.214275,2999.85
96,T8080,3000,M3,1486.0,0.14353809523809524,2009.5333333333333
96,T8080,3000,M3,1898.0,0.09297976190476191,1301.7166666666667
96,T8080,3000,M3,1643.0,0.07107857142857144,995.1
96,T8080,3000,M3,1184.0,0.06157976190476191,862.1166666666667
96,T8080,3000,M3,11447.5,0.08263214285714285,1156.85
96,T8080,3000,M3,23066.5,0.13417738095238096,1878.4833333333333
96,T8080,3000,M3,28353.0,0.19957976190476193,2794.116666666667
96,T8080,3000,M3,30758.5,0.27132738095238096,3798.5833333333335
96,T8080,3000,M3,29885.0,0.34127738095238097,4777.883333333333
96,T8080,3000,M3,18385.5,0.3839869047619048,5375.816666666667
96,T8080,3000,M3,8667.0,0.40364047619047616,5650.966666666666
96,T8080,3000,M3,4171.5,0.4125892857142857,5776.25
96,T8080,3000,M3,2324.0,0.41715,5840.1
96,T8080,3000,M3,1560.0,0.41985833333333333,5878.016666666666
96,T8080,3000,M3,1192.5,0.4216488095238095,5903.083333333333
96,T8080,3000,M3,1036.5,0.42303928571428573,5922.55
96,T8080,3000,M3,966.5,0.42417261904761905,5938.416666666667
96,T8080,3000,M3,945.5,0.4251964285714286,5952.75
96,T8080,3000,M3,989.0,0.4262333333333333,5967.266666666666
96,T8080,3000,M3,1058.5,0.42733571428571426,5982.7
